金桥花园,本月均价：76539元/平米,所在板块：长宁 中山公园,总户数：120户,绿化率：40%（绿化率高）,停车位：35,物业类型：公寓,竣工时间：1997年,金桥花园  [长宁-中山公园- 延安西路610弄48号],
金诚花园,本月均价：91710元/平米,所在板块：徐汇 徐家汇,总户数：176户,绿化率：50%（绿化率高）,停车位：80,物业类型：公寓,竣工时间：2006年,金诚花园  [徐汇-徐家汇- 中山西路2099弄],
丰舍东苑,本月均价：44458元/平米,所在板块：浦东 曹路,总户数：750户,绿化率：40%（绿化率高）,停车位：18个地上，42个地下,物业类型：公寓,竣工时间：2005年,丰舍东苑  [浦东-曹路- 民春路516弄],
花苑村玉兰园,本月均价：56554元/平米,所在板块：徐汇 康健,总户数：700户,绿化率：30%（绿化率高）,停车位：180,物业类型：公寓,竣工时间：1989年,花苑村玉兰园  [徐汇-康健- 桂江路77弄1-62号],
滨江小区,本月均价：52050元/平米,所在板块：徐汇 徐汇滨江,总户数：暂无数据,绿化率：0%（绿化率适中）,停车位：暂无数据,物业类型：公寓,竣工时间：1998年,滨江小区  [徐汇-徐汇滨江- 天钥桥南路1199弄,天钥桥南路1249弄],
汇龙新城,本月均价：96772元/平米,所在板块：黄浦 五里桥,总户数：1144户,绿化率：36%（绿化率高）,停车位：372,物业类型：公寓,竣工时间：2002年,汇龙新城  [黄浦-五里桥- 徐家汇路515弄1-16号],
绿洲仕格维花园公寓,本月均价：93056元/平米,所在板块：黄浦 打浦桥,总户数：暂无数据,绿化率：35%（绿化率高）,停车位：暂无数据,物业类型：公寓,竣工时间：2005年,绿洲仕格维花园公寓  [黄浦-打浦桥- 打浦路25号,打浦路29号,打浦路35号],
春港丽园,本月均价：50243元/平米,所在板块：浦东 张江,总户数：1200户,绿化率：40%（绿化率高）,停车位：248,物业类型：公寓,竣工时间：2001年,春港丽园  [浦东-张江- 益丰路55弄],
明日星城,本月均价：85650元/平米,所在板块：黄浦 董家渡,总户数：1550户,绿化率：41%（绿化率高）,停车位：600,物业类型：公寓,竣工时间：2011年,明日星城  [黄浦-董家渡- 中华路868弄],
怒江苑,本月均价：60666元/平米,所在板块：普陀 长风,总户数：暂无数据,绿化率：0%（绿化率适中）,停车位：暂无数据,物业类型：公寓,竣工时间：暂无数据,怒江苑  [普陀-长风- 怒江路658弄,梅川路255弄],
场中小区,本月均价：49306元/平米,所在板块：静安 彭浦,总户数：暂无数据,绿化率：38%（绿化率高）,停车位：暂无数据,物业类型：公寓,竣工时间：1996年,场中小区  [静安-彭浦- 场中路2187弄,场中路2107弄,场中路2155弄,场中路2131弄],
海琪园,本月均价：95392元/平米,所在板块：黄浦 黄浦滨江,总户数：437户,绿化率：35%（绿化率高）,停车位：430,物业类型：公寓,竣工时间：2003年,海琪园  [黄浦-黄浦滨江- 中山南路398弄],
梅四小区,本月均价：59786元/平米,所在板块：普陀 长风,总户数：560户,绿化率：39%（绿化率高）,停车位：80,物业类型：公寓,竣工时间：1994年,梅四小区  [普陀-长风- 武宁路2525弄],
大华颐和华城,本月均价：63579元/平米,所在板块：普陀 万里,总户数：暂无数据,绿化率：45%（绿化率高）,停车位：暂无数据,物业类型：公寓,竣工时间：2015年,大华颐和华城  [普陀-万里- 真金路577弄,武威东路479弄,武威东路477弄,武威东路478弄1-31号],
梦丹苑,本月均价：29529元/平米,所在板块：青浦 青浦新城,总户数：暂无数据,绿化率：35%（绿化率高）,停车位：暂无数据,物业类型：公寓,竣工时间：2002年,梦丹苑  [青浦-青浦新城- 沪青平公路4625弄,青湖路904弄],
香溢花城(一期),本月均价：76894元/平米,所在板块：普陀 光新,总户数：600户,绿化率：45%（绿化率高）,停车位：5户1车位,物业类型：公寓,竣工时间：2007年,香溢花城(一期)  [普陀-光新- 石泉东路168弄],
春江锦庐,本月均价：58925元/平米,所在板块：闵行 古美,总户数：750户,绿化率：40%（绿化率高）,停车位：147,物业类型：公寓,竣工时间：2005年,春江锦庐  [闵行-古美- 古美西路752弄],
时运苑,本月均价：49250元/平米,所在板块：杨浦 长白新村,总户数：690户,绿化率：30%（绿化率高）,停车位：110,物业类型：公寓,竣工时间：2000年,时运苑  [杨浦-长白新村- 军工路400弄],
桃林小区,本月均价：92294元/平米,所在板块：浦东 源深,总户数：暂无数据,绿化率：0%（绿化率适中）,停车位：暂无数据,物业类型：公寓,竣工时间：1999年,桃林小区  [浦东-源深- 民生路818弄,灵山路701弄],
蒲汇别墅,本月均价：60757元/平米,所在板块：闵行 七宝,总户数：268户,绿化率：40%（绿化率高）,停车位：130,物业类型：别墅,竣工时间：1993年,蒲汇别墅  [闵行-七宝- 新镇路1258弄],
芳佳苑,本月均价：55667元/平米,所在板块：浦东 花木,总户数：600户,绿化率：35%（绿化率高）,停车位：100,物业类型：公寓,竣工时间：2000年,芳佳苑  [浦东-花木- 芳佳苑|芳草路36弄],
市光二村,本月均价：49757元/平米,所在板块：杨浦 中原,总户数：620户,绿化率：40%（绿化率高）,停车位：50,物业类型：公寓,竣工时间：1987年,市光二村  [杨浦-中原- 包头路430号],
绿地御桥苑,本月均价：57120元/平米,所在板块：浦东 御桥,总户数：450户,绿化率：30%（绿化率高）,停车位：350,物业类型：公寓,竣工时间：2002年,绿地御桥苑  [浦东-御桥- 御山路390弄],
青厦小区,本月均价：37898元/平米,所在板块：浦东 川沙,总户数：暂无数据,绿化率：0%（绿化率适中）,停车位：暂无数据,物业类型：公寓,竣工时间：1994年,青厦小区  [浦东-川沙- 妙境路162弄,妙境路124弄],
申江豪城,本月均价：62867元/平米,所在板块：浦东 杨思,总户数：1478户,绿化率：45%（绿化率高）,停车位：800,物业类型：公寓,竣工时间：2003年,申江豪城  [浦东-杨思- 杨思路855弄],
东陆新村二街坊,本月均价：48529元/平米,所在板块：浦东 金桥,总户数：暂无数据,绿化率：0%（绿化率适中）,停车位：暂无数据,物业类型：公寓,竣工时间：1995年,东陆新村二街坊  [浦东-金桥- 凌河路420弄,凌河路354弄],
艾南小区,本月均价：46068元/平米,所在板块：浦东 杨思,总户数：暂无数据,绿化率：25%（绿化率适中）,停车位：暂无数据,物业类型：公寓,竣工时间：1996年,艾南小区  [浦东-杨思- 新浦路543弄,新浦路629弄,新浦路673弄,新浦路587弄],
阳光苑,本月均价：37018元/平米,所在板块：浦东 曹路,总户数：暂无数据,绿化率：35%（绿化率高）,停车位：暂无数据,物业类型：公寓,竣工时间：2003年,阳光苑  [浦东-曹路- 民同路176弄,民耀路97弄,民同路40弄,民耀路98弄,民同路10弄,民耀路268弄,民耀路358弄],
望族新城,本月均价：67365元/平米,所在板块：闵行 古美,总户数：1500户,绿化率：40%（绿化率高）,停车位：300,物业类型：公寓,竣工时间：2003年,望族新城  [闵行-古美- 古美路675弄],
唐欣苑,本月均价：32000元/平米,所在板块：浦东 唐镇,总户数：320户,绿化率：35%（绿化率高）,停车位：110,物业类型：公寓,竣工时间：2004年,唐欣苑  [浦东-唐镇- 唐兴路436弄],
南国花园,本月均价：43536元/平米,所在板块：闵行 七宝,总户数：362户,绿化率：38%（绿化率高）,停车位：120,物业类型：公寓,竣工时间：1996年,南国花园  [闵行-七宝- 七莘路3198弄1-40号],
皇朝别墅,本月均价：68773元/平米,所在板块：长宁 西郊,总户数：320户,绿化率：42%（绿化率高）,停车位：免费,物业类型：别墅,竣工时间：2009年,皇朝别墅  [长宁-西郊- 虹桥路2388号],
曹杨二村,本月均价：60001元/平米,所在板块：普陀 曹杨,总户数：800户,绿化率：30%（绿化率高）,停车位：100,物业类型：公寓,竣工时间：1992年,曹杨二村  [普陀-曹杨- 曹杨路1107弄],
康馨家园,本月均价：75474元/平米,所在板块：徐汇 康健,总户数：386户,绿化率：35%（绿化率高）,停车位：180,物业类型：公寓,竣工时间：1991年,康馨家园  [徐汇-康健- 柳州路128弄],
控江一村,本月均价：76612元/平米,所在板块：杨浦 黄兴公园,总户数：632户,绿化率：30%（绿化率高）,停车位：50,物业类型：公寓,竣工时间：1999年,控江一村  [杨浦-黄兴公园- 控江一村],
东唐苑北区,本月均价：41176元/平米,所在板块：浦东 唐镇,总户数：暂无数据,绿化率：35%（绿化率高）,停车位：暂无数据,物业类型：公寓,竣工时间：2002年,东唐苑北区  [浦东-唐镇- 唐镇路321弄,唐镇路379弄,唐镇路341弄,唐镇路275弄],
伟业金锦苑二村,本月均价：53846元/平米,所在板块：浦东 金桥,总户数：580户,绿化率：45%（绿化率高）,停车位：235,物业类型：公寓,竣工时间：2003年,伟业金锦苑二村  [浦东-金桥- 莱阳路880弄],
招远小区,本月均价：68012元/平米,所在板块：浦东 陆家嘴,总户数：690户,绿化率：30%（绿化率高）,停车位：250,物业类型：公寓,竣工时间：1992年,招远小区  [浦东-陆家嘴- 招远路19弄],
海尚佳园,本月均价：71367元/平米,所在板块：杨浦 杨浦大桥,总户数：510户,绿化率：35%（绿化率高）,停车位：200,物业类型：公寓,竣工时间：2006年,海尚佳园  [杨浦-杨浦大桥- 长阳路1658弄],
延吉七村,本月均价：56184元/平米,所在板块：杨浦 黄兴公园,总户数：750户,绿化率：38%（绿化率高）,停车位：125,物业类型：公寓,竣工时间：1987年,延吉七村  [杨浦-黄兴公园- 营口路113弄],
冠生园东方佳苑,本月均价：64324元/平米,所在板块：浦东 南码头,总户数：578户,绿化率：40%（绿化率高）,停车位：460,物业类型：公寓,竣工时间：2001年,冠生园东方佳苑  [浦东-南码头- 东方路2993弄1-36号],
正旺苑,本月均价：51367元/平米,所在板块：浦东 金桥,总户数：1300户,绿化率：40%（绿化率高）,停车位：243个,地上车位,物业类型：公寓,竣工时间：2004年,正旺苑  [浦东-金桥- 凌河路618弄],
掬水轩,本月均价：61401元/平米,所在板块：虹口 广中路,总户数：255户,绿化率：30%（绿化率高）,停车位：80,物业类型：公寓,竣工时间：2003年,掬水轩  [虹口-广中路- 同心路765弄],
莲花公寓,本月均价：54265元/平米,所在板块：闵行 古美,总户数：暂无数据,绿化率：0%（绿化率适中）,停车位：暂无数据,物业类型：公寓,竣工时间：2000年,莲花公寓  [闵行-古美- 莲花路425弄,莲花路325弄],
半岛花园,本月均价：69616元/平米,所在板块：普陀 长寿,总户数：800户,绿化率：30%（绿化率高）,停车位：500,物业类型：公寓,竣工时间：2003年,半岛花园  [普陀-长寿- 西康路1518弄],
万立城(公寓),本月均价：30147元/平米,所在板块：嘉定 安亭,总户数：暂无数据,绿化率：36%（绿化率高）,停车位：暂无数据,物业类型：公寓,竣工时间：2001年,万立城(公寓)  [嘉定-安亭- 塔山路452弄,塔山路455弄,塔山路399弄],
广洋苑,本月均价：76862元/平米,所在板块：浦东 金杨,总户数：暂无数据,绿化率：0%（绿化率适中）,停车位：暂无数据,物业类型：公寓,竣工时间：2000年,广洋苑  [浦东-金杨- 张杨路3083弄,居家桥路699弄],
洋泾花园城,本月均价：69556元/平米,所在板块：浦东 洋泾,总户数：980户,绿化率：40%（绿化率高）,停车位：590,物业类型：公寓,竣工时间：1998年,洋泾花园城  [浦东-洋泾- 苗圃路112弄],
廊下新村,本月均价：12116元/平米,所在板块：金山 廊下,总户数：暂无数据,绿化率：0%（绿化率适中）,停车位：暂无数据,物业类型：公寓,竣工时间：1996年,廊下新村  [金山-廊下- 廊下新村],
平盛苑,本月均价：62651元/平米,所在板块：杨浦 东外滩,总户数：135户,绿化率：38%（绿化率高）,停车位：50,物业类型：公寓,竣工时间：2004年,平盛苑  [杨浦-东外滩- 江浦路821弄],
乾皓苑,本月均价：38580元/平米,所在板块：宝山 上大,总户数：暂无数据,绿化率：0%（绿化率适中）,停车位：暂无数据,物业类型：公寓,竣工时间：2017年,乾皓苑  [宝山-上大- 丰皓路138弄],
大桥花苑,本月均价：51260元/平米,所在板块：浦东 金杨,总户数：暂无数据,绿化率：35%（绿化率高）,停车位：150,物业类型：公寓,竣工时间：2000年,大桥花苑  [浦东-金杨- 居家桥路151弄],
阳光二村,本月均价：58985元/平米,所在板块：浦东 洋泾,总户数：暂无数据,绿化率：0%（绿化率适中）,停车位：暂无数据,物业类型：公寓,竣工时间：1994年,阳光二村  [浦东-洋泾- 阳光二村1-20号，23-26号],
紫勋雍邸,本月均价：120202元/平米,所在板块：黄浦 复兴公园,总户数：68户,绿化率：35%（绿化率高）,停车位：83,物业类型：公寓,竣工时间：2006年,紫勋雍邸  [黄浦-复兴公园- 巨鹿路153弄],
香泉小区,本月均价：57187元/平米,所在板块：普陀 万里,总户数：5000户,绿化率：42%（绿化率高）,停车位：2000,物业类型：公寓,竣工时间：1999年,香泉小区  [普陀-万里- 香泉路85弄],
金虹桥井亭苑,本月均价：59039元/平米,所在板块：闵行 龙柏金汇,总户数：560户,绿化率：35%（绿化率高）,停车位：120,物业类型：公寓,竣工时间：2003年,金虹桥井亭苑  [闵行-龙柏金汇- 虹莘路3799弄],
恒地苑,本月均价：62036元/平米,所在板块：徐汇 龙华,总户数：856户,绿化率：35%（绿化率高）,停车位：220,物业类型：公寓,竣工时间：2004年,恒地苑  [徐汇-龙华- 龙恒路280弄1-19号],
金露苑,本月均价：70816元/平米,所在板块：浦东 源深,总户数：31200户,绿化率：38%（绿化率高）,停车位：24,物业类型：公寓,竣工时间：2000年,金露苑  [浦东-源深- 张杨路1667弄1-11号],
瀚林府邸,本月均价：102954元/平米,所在板块：静安 曹家渡,总户数：800户,绿化率：35%（绿化率高）,停车位：400,物业类型：公寓,竣工时间：2005年,瀚林府邸  [静安-曹家渡- 武定路1128弄],
中山公寓,本月均价：76590元/平米,所在板块：长宁 中山公园,总户数：480户,绿化率：40%（绿化率高）,停车位：300,物业类型：公寓,竣工时间：2002年,中山公寓  [长宁-中山公园- 长宁路1277弄],
今达花园,本月均价：62218元/平米,所在板块：浦东 金桥,总户数：350户,绿化率：48%（绿化率高）,停车位：100,物业类型：公寓,竣工时间：2001年,今达花园  [浦东-金桥- 金桥路989弄],
康泰新城,本月均价：50568元/平米,所在板块：宝山 大华,总户数：暂无数据,绿化率：41%（绿化率高）,停车位：暂无数据,物业类型：公寓,竣工时间：2003年,康泰新城  [宝山-大华- 华灵路1895弄,华灵路1885弄,真金路1039弄],
凯欣豪园,本月均价：97438元/平米,所在板块：长宁 中山公园,总户数：1465户,绿化率：30%（绿化率高）,停车位：500,物业类型：公寓,竣工时间：2008年,凯欣豪园  [长宁-中山公园- 汇川路88弄],
山水世纪,本月均价：43673元/平米,所在板块：闵行 马桥,总户数：暂无数据,绿化率：0%（绿化率适中）,停车位：暂无数据,物业类型：别墅,竣工时间：2004年,山水世纪  [闵行-马桥- 曙光路1758弄,曙光路1688弄],
上海滩花园,本月均价：114087元/平米,所在板块：黄浦 黄浦滨江,总户数：642户,绿化率：40%（绿化率高）,停车位：370,物业类型：公寓,竣工时间：2006年,上海滩花园  [黄浦-黄浦滨江- 紫霞路199弄],
金汇豪庭,本月均价：59906元/平米,所在板块：闵行 古美,总户数：536户,绿化率：50%（绿化率高）,停车位：627,物业类型：公寓,竣工时间：2006年,金汇豪庭  [闵行-古美- 龙茗路2121弄],
恒城花苑,本月均价：55872元/平米,所在板块：虹口 鲁迅公园,总户数：384户,绿化率：30%（绿化率高）,停车位：30,物业类型：公寓,竣工时间：1997年,恒城花苑  [虹口-鲁迅公园- 四平路311号],
汇成宾阳苑,本月均价：72720元/平米,所在板块：徐汇 龙华,总户数：98户,绿化率：35%（绿化率高）,停车位：50,物业类型：公寓,竣工时间：2004年,汇成宾阳苑  [徐汇-龙华- 宾阳路9弄10-18号],
林绿家园,本月均价：68241元/平米,所在板块：杨浦 五角场,总户数：200户,绿化率：30%（绿化率高）,停车位：150,物业类型：公寓,竣工时间：2007年,林绿家园  [杨浦-五角场- 四平路1950弄],
古北嘉年华庭(南区),本月均价：92444元/平米,所在板块：长宁 古北,总户数：700户,绿化率：53%（绿化率高）,停车位：380,物业类型：公寓,竣工时间：2004年,古北嘉年华庭(南区)  [长宁-古北- 黄金城道259弄],
金地褐石苑,本月均价：38053元/平米,所在板块：松江 泗泾,总户数：暂无数据,绿化率：40%（绿化率高）,停车位：暂无数据,物业类型：公寓,竣工时间：2015年,金地褐石苑  [松江-泗泾- 泗凤公路508弄,泗通路198弄,泗宝路298弄],
沪南船舶小区,本月均价：52990元/平米,所在板块：浦东 金桥,总户数：暂无数据,绿化率：39%（绿化率高）,停车位：暂无数据,物业类型：公寓,竣工时间：1996年,沪南船舶小区  [浦东-金桥- 长岛路85弄,长岛路259弄,博兴路250弄],
大学里,本月均价：26902元/平米,所在板块：嘉定 安亭,总户数：暂无数据,绿化率：41%（绿化率高）,停车位：暂无数据,物业类型：公寓,竣工时间：2016年,大学里  [嘉定-安亭- 杭桂路1199弄,绿苑路609弄],
东陆新村六街坊,本月均价：46794元/平米,所在板块：浦东 金桥,总户数：暂无数据,绿化率：34%（绿化率高）,停车位：暂无数据,物业类型：公寓,竣工时间：1997年,东陆新村六街坊  [浦东-金桥- 巨峰路176弄,巨峰路90弄],
滨江名人苑,本月均价：89419元/平米,所在板块：黄浦 豫园,总户数：558户,绿化率：40%（绿化率高）,停车位：367,物业类型：公寓,竣工时间：2004年,滨江名人苑  [黄浦-豫园- 中华路88弄],
九歌花园,本月均价：62077元/平米,所在板块：闵行 静安新城,总户数：暂无数据,绿化率：52%（绿化率高）,停车位：暂无数据,物业类型：公寓,竣工时间：2008年,九歌花园  [闵行-静安新城- 漕宝路1467弄7区1-48号,漕宝路1467弄7区50-62号],
金外滩花园,本月均价：95754元/平米,所在板块：黄浦 豫园,总户数：611户,绿化率：50%（绿化率高）,停车位：425,物业类型：公寓,竣工时间：2006年,金外滩花园  [黄浦-豫园- 中山南路200弄],
崂山六村,本月均价：72972元/平米,所在板块：浦东 陆家嘴,总户数：暂无数据,绿化率：0%（绿化率适中）,停车位：暂无数据,物业类型：公寓,竣工时间：1995年,崂山六村  [浦东-陆家嘴- 浦东大道290弄,崂山东路80弄],
佘北家园茗雅苑,本月均价：20000元/平米,所在板块：松江 佘山,总户数：暂无数据,绿化率：27%（绿化率适中）,停车位：暂无数据,物业类型：公寓,竣工时间：2017年,佘北家园茗雅苑  [松江-佘山- 青城山路180弄],
东渡园景别墅,本月均价：42500元/平米,所在板块：普陀 桃浦,总户数：48户,绿化率：40%（绿化率高）,停车位：168,物业类型：别墅,竣工时间：1995年,东渡园景别墅  [普陀-桃浦- 真南路3527弄],
虹桥正荣府,本月均价：53191元/平米,所在板块：青浦 徐泾,总户数：暂无数据,绿化率：36%（绿化率高）,停车位：暂无数据,物业类型：公寓,竣工时间：2016年,虹桥正荣府  [青浦-徐泾- 徐和路165弄,联民路100弄],
淮海世纪花苑,本月均价：78416元/平米,所在板块：长宁 新华路,总户数：280户,绿化率：30%（绿化率高）,停车位：200,物业类型：公寓,竣工时间：2002年,淮海世纪花苑  [长宁-新华路- 淮海西路358弄1-5号],
紫阳花苑,本月均价：42996元/平米,所在板块：徐汇 华泾,总户数：1500户,绿化率：40%（绿化率高）,停车位：260,物业类型：公寓,竣工时间：2002年,紫阳花苑  [徐汇-华泾- 龙吟路452弄1-22号],
愚园公馆,本月均价：95842元/平米,所在板块：长宁 中山公园,总户数：181户,绿化率：45%（绿化率高）,停车位：160,物业类型：公寓,竣工时间：2006年,愚园公馆  [长宁-中山公园- 愚园路1155弄],
亚都国际名园,本月均价：88467元/平米,所在板块：徐汇 徐家汇,总户数：1056户,绿化率：35%（绿化率高）,停车位：900,物业类型：公寓,竣工时间：2003年,亚都国际名园  [徐汇-徐家汇- 南丹东路300弄],
宜仕怡家,本月均价：86724元/平米,所在板块：徐汇 龙华,总户数：471户,绿化率：52%（绿化率高）,停车位：118,物业类型：公寓,竣工时间：2002年,宜仕怡家  [徐汇-龙华- 龙华西路591弄],
永兆豪庭(西区),本月均价：62979元/平米,所在板块：徐汇 虹梅路,总户数：暂无数据,绿化率：30%（绿化率高）,停车位：暂无数据,物业类型：公寓,竣工时间：2008年,永兆豪庭(西区)  [徐汇-虹梅路- 虹梅路2125弄],
南园小区,本月均价：68093元/平米,所在板块：黄浦 打浦桥,总户数：暂无数据,绿化率：32%（绿化率高）,停车位：暂无数据,物业类型：公寓,竣工时间：1996年,南园小区  [黄浦-打浦桥- 打浦路457弄],
古城新苑,本月均价：17752元/平米,所在板块：金山 山阳,总户数：暂无数据,绿化率：0%（绿化率适中）,停车位：暂无数据,物业类型：公寓,竣工时间：2015年,古城新苑  [金山-山阳- 龙皓路1738弄],
香山新村东北街坊,本月均价：56382元/平米,所在板块：浦东 金杨,总户数：暂无数据,绿化率：35%（绿化率高）,停车位：暂无数据,物业类型：公寓,竣工时间：1995年,香山新村东北街坊  [浦东-金杨- 德平路1125弄,德平路1065弄,灵山路1799弄,居家桥路1030弄,居家桥路1070弄],
天都华庭,本月均价：16256元/平米,所在板块：金山 亭林,总户数：暂无数据,绿化率：0%（绿化率适中）,停车位：暂无数据,物业类型：公寓,竣工时间：暂无数据,天都华庭  [金山-亭林- 亭升路616弄],
上南九村,本月均价：52446元/平米,所在板块：浦东 世博,总户数：暂无数据,绿化率：0%（绿化率适中）,停车位：暂无数据,物业类型：公寓,竣工时间：1995年,上南九村  [浦东-世博- 上南路1551弄,成山路248弄,成山路226弄],
中建公园壹号(别墅),本月均价：23648元/平米,所在板块：奉贤 奉城,总户数：950户,绿化率：36%（绿化率高）,停车位：470,物业类型：别墅,竣工时间：2015年,中建公园壹号(别墅)  [奉贤-奉城- 兰博路1801弄],
华侨城苏河湾(别墅),本月均价：233525元/平米,所在板块：静安 大悦城,总户数：暂无数据,绿化率：30%（绿化率高）,停车位：暂无数据,物业类型：别墅,竣工时间：2015年,华侨城苏河湾(别墅)  [静安-大悦城- 山西北路28弄],
禹州蓝爵,本月均价：33012元/平米,所在板块：浦东 金桥,总户数：暂无数据,绿化率：0%（绿化率适中）,停车位：暂无数据,物业类型：公寓,竣工时间：2009年,禹州蓝爵  [浦东-金桥- 金港路199弄],
汇金广场(A座),本月均价：75936元/平米,所在板块：徐汇 徐家汇,总户数：暂无数据,绿化率：0%（绿化率适中）,停车位：暂无数据,物业类型：公寓,竣工时间：暂无数据,汇金广场(A座)  [徐汇-徐家汇- 肇嘉浜路988号],
九龙仓滨江壹十八,本月均价：122460元/平米,所在板块：浦东 塘桥,总户数：暂无数据,绿化率：35%（绿化率高）,停车位：暂无数据,物业类型：公寓,竣工时间：2017年,九龙仓滨江壹十八  [浦东-塘桥- 浦明路1199弄],
上海晶城晶采坊,本月均价：56352元/平米,所在板块：闵行 梅陇,总户数：暂无数据,绿化率：35%（绿化率高）,停车位：暂无数据,物业类型：公寓,竣工时间：2013年,上海晶城晶采坊  [闵行-梅陇- 业祥路111弄],
阳光城丽景湾,本月均价：46621元/平米,所在板块：浦东 周浦,总户数：304户,绿化率：35%（绿化率高）,停车位：270,物业类型：公寓,竣工时间：2015年,阳光城丽景湾  [浦东-周浦- 蓝靛路1488弄],
