欣秋苑,本月均价：26007元/平米,所在板块：浦东 宣桥,总户数：暂无数据,绿化率：35%（绿化率高）,停车位：500,物业类型：公寓,竣工时间：2009年,欣秋苑  [浦东-宣桥- 宣中路697弄],
桃园新城中城苑,本月均价：36374元/平米,所在板块：浦东 周浦,总户数：暂无数据,绿化率：0%（绿化率适中）,停车位：暂无数据,物业类型：公寓,竣工时间：2006年,桃园新城中城苑  [浦东-周浦- 瑞安路45弄,瑞安路80弄],
春江美庐(公寓),本月均价：43230元/平米,所在板块：宝山 杨行,总户数：136户,绿化率：40%（绿化率高）,停车位：691,物业类型：公寓,竣工时间：2012年,春江美庐(公寓)  [宝山-杨行- 松兰路198弄],
怡水豪庭,本月均价：47777元/平米,所在板块：黄浦 南京东路,总户数：366户,绿化率：28%（绿化率适中）,停车位：120,物业类型：公寓,竣工时间：2008年,怡水豪庭  [黄浦-南京东路- 南苏州路933号],
中远两湾城(一期),本月均价：69211元/平米,所在板块：普陀 中远两湾城,总户数：暂无数据,绿化率：45%（绿化率高）,停车位：150,物业类型：公寓,竣工时间：2001年,中远两湾城(一期)  [普陀-中远两湾城- 中潭路100弄],
润江花苑,本月均价：30050元/平米,所在板块：松江 泗泾,总户数：暂无数据,绿化率：30%（绿化率高）,停车位：500,物业类型：公寓,竣工时间：2005年,润江花苑  [松江-泗泾- 古楼公路656弄],
九方家园,本月均价：41095元/平米,所在板块：闵行 华漕,总户数：800户,绿化率：42%（绿化率高）,停车位：196,物业类型：公寓,竣工时间：2004年,九方家园  [闵行-华漕- 保乐路168弄],
粤绣名邸,本月均价：54880元/平米,所在板块：静安 北郊站,总户数：840户,绿化率：35%（绿化率高）,停车位：344,物业类型：公寓,竣工时间：2013年,粤绣名邸  [静安-北郊站- 平型关路2199弄],
万业紫辰苑,本月均价：38934元/平米,所在板块：宝山 杨行,总户数：788户,绿化率：40%（绿化率高）,停车位：630,物业类型：公寓,竣工时间：2016年,万业紫辰苑  [宝山-杨行- 江杨北路1568弄],
盛世年华,本月均价：110439元/平米,所在板块：浦东 源深,总户数：1550户,绿化率：45%（绿化率高）,停车位：600,物业类型：公寓,竣工时间：2005年,盛世年华  [浦东-源深- 羽山路100弄],
万源城御溪(公寓),本月均价：104183元/平米,所在板块：闵行 古美,总户数：1218户,绿化率：50%（绿化率高）,停车位：1385,物业类型：公寓,竣工时间：2010年,万源城御溪(公寓)  [闵行-古美- 平吉路688弄],
共康五村,本月均价：46917元/平米,所在板块：宝山 共康,总户数：550户,绿化率：35%（绿化率高）,停车位：70,物业类型：公寓,竣工时间：1996年,共康五村  [宝山-共康- 共康五村1-235号],
滨海四村,本月均价：13382元/平米,所在板块：金山 石化,总户数：暂无数据,绿化率：45%（绿化率高）,停车位：108,物业类型：公寓,竣工时间：1995年,滨海四村  [金山-石化- 新邓路],
上海源花城,本月均价：36760元/平米,所在板块：松江 九亭,总户数：1984户,绿化率：40%（绿化率高）,停车位：1230,物业类型：公寓,竣工时间：2008年,上海源花城  [松江-九亭- 涞寅路1200弄],
北竿山国际艺术中心别墅,本月均价：27500元/平米,所在板块：青浦 赵巷,总户数：暂无数据,绿化率：35%（绿化率高）,停车位：暂无数据,物业类型：别墅,竣工时间：2003年,北竿山国际艺术中心别墅  [青浦-赵巷- 业辉路222弄],
中邦城市,本月均价：49162元/平米,所在板块：浦东 康桥,总户数：1472户,绿化率：35%（绿化率高）,停车位：554,物业类型：公寓,竣工时间：2014年,中邦城市  [浦东-康桥- 秀沿路867弄],
中环家园(一期),本月均价：63563元/平米,所在板块：普陀 万里,总户数：170户,绿化率：40%（绿化率高）,停车位：200,物业类型：公寓,竣工时间：2006年,中环家园(一期)  [普陀-万里- 新村路1388弄],
云台小区,本月均价：50403元/平米,所在板块：浦东 世博,总户数：160户,绿化率：30%（绿化率高）,停车位：150,物业类型：公寓,竣工时间：1993年,云台小区  [浦东-世博- 云台路80-98号],
海昌苑,本月均价：62662元/平米,所在板块：虹口 临平路,总户数：620户,绿化率：35%（绿化率高）,停车位：50,物业类型：公寓,竣工时间：2002年,海昌苑  [虹口-临平路- 海伦路306弄],
翠谷小区,本月均价：13431元/平米,所在板块：松江 佘山,总户数：暂无数据,绿化率：40%（绿化率高）,停车位：暂无数据,物业类型：公寓,竣工时间：1994年,翠谷小区  [松江-佘山- 桃源路362弄],
东方花园三期,本月均价：70602元/平米,所在板块：闵行 七宝,总户数：暂无数据,绿化率：33%（绿化率高）,停车位：300,物业类型：公寓,竣工时间：2001年,东方花园三期  [闵行-七宝- 荣谊路108弄],
开鲁三村,本月均价：49727元/平米,所在板块：杨浦 中原,总户数：2130户,绿化率：0%（绿化率适中）,停车位：1350,物业类型：公寓,竣工时间：1997年,开鲁三村  [杨浦-中原- 开鲁三村],
上海天玺,本月均价：174800元/平米,所在板块：徐汇 衡山路,总户数：64户,绿化率：32%（绿化率高）,停车位：128,物业类型：公寓,竣工时间：2014年,上海天玺  [徐汇-衡山路- 襄阳南路99,101号],
海欣家园,本月均价：19714元/平米,所在板块：金山 山阳,总户数：600户,绿化率：47%（绿化率高）,停车位：地上停车位,物业类型：公寓,竣工时间：2009年,海欣家园  [金山-山阳- 龙皓路398弄],
金葵新城(东区),本月均价：48961元/平米,所在板块：浦东 金桥,总户数：暂无数据,绿化率：35%（绿化率高）,停车位：暂无数据,物业类型：公寓,竣工时间：2005年,金葵新城(东区)  [浦东-金桥- 金葵路1115弄],
贤邻别墅,本月均价：51646元/平米,所在板块：虹口 北外滩,总户数：暂无数据,绿化率：30%（绿化率高）,停车位：暂无数据,物业类型：公寓,竣工时间：暂无数据,贤邻别墅  [虹口-北外滩- 霍山路66弄],
绿地东岸涟城,本月均价：26583元/平米,所在板块：浦东 临港新城,总户数：3598户,绿化率：35%（绿化率高）,停车位：2509个,物业类型：公寓,竣工时间：2008年,绿地东岸涟城  [浦东-临港新城- 古棕路168弄],
银杏家园(北区),本月均价：74291元/平米,所在板块：黄浦 五里桥,总户数：300户,绿化率：35%（绿化率高）,停车位：120,物业类型：公寓,竣工时间：2000年,银杏家园(北区)  [黄浦-五里桥- 鲁班路277弄],
赵家桥小区,本月均价：84286元/平米,所在板块：静安 静安寺,总户数：暂无数据,绿化率：0%（绿化率适中）,停车位：100,物业类型：公寓,竣工时间：1991年,赵家桥小区  [静安-静安寺- 北京西路1585号],
德川新苑,本月均价：25047元/平米,所在板块：浦东 川沙,总户数：暂无数据,绿化率：0%（绿化率适中）,停车位：暂无数据,物业类型：公寓,竣工时间：暂无数据,德川新苑  [浦东-川沙- 德川路259弄],
御亭首府,本月均价：14264元/平米,所在板块：金山 亭林,总户数：暂无数据,绿化率：0%（绿化率适中）,停车位：暂无数据,物业类型：公寓,竣工时间：2015年,御亭首府  [金山-亭林- 金展路2726弄],
中环锦园,本月均价：62348元/平米,所在板块：普陀 万里,总户数：1254户,绿化率：42%（绿化率高）,停车位：300,物业类型：公寓,竣工时间：2005年,中环锦园  [普陀-万里- 真华路388弄],
淞南三村,本月均价：41666元/平米,所在板块：宝山 淞南,总户数：430户,绿化率：30%（绿化率高）,停车位：80,物业类型：公寓,竣工时间：1994年,淞南三村  [宝山-淞南- 淞南三村],
普善新苑,本月均价：56074元/平米,所在板块：静安 大宁,总户数：620户,绿化率：30%（绿化率高）,停车位：206,物业类型：公寓,竣工时间：1999年,普善新苑  [静安-大宁- 普善路390弄],
雪野家园(公寓),本月均价：71122元/平米,所在板块：浦东 世博,总户数：120户,绿化率：35%（绿化率高）,停车位：1：1.5,物业类型：公寓,竣工时间：2003年,雪野家园(公寓)  [浦东-世博- 浦东南路4250弄],
绿地新里派克公馆,本月均价：36401元/平米,所在板块：青浦 重固,总户数：516户,绿化率：35%（绿化率高）,停车位：379,物业类型：公寓,竣工时间：2015年,绿地新里派克公馆  [青浦-重固- 秀淳路233弄],
黄山二村,本月均价：81116元/平米,所在板块：浦东 金杨,总户数：暂无数据,绿化率：0%（绿化率适中）,停车位：暂无数据,物业类型：公寓,竣工时间：2005年,黄山二村  [浦东-金杨- 居家桥路575弄,博山东路459弄],
汇成宾阳苑,本月均价：73096元/平米,所在板块：徐汇 龙华,总户数：98户,绿化率：35%（绿化率高）,停车位：50,物业类型：公寓,竣工时间：2004年,汇成宾阳苑  [徐汇-龙华- 宾阳路9弄10-18号],
万源城尚郡,本月均价：82121元/平米,所在板块：闵行 古美,总户数：1218户,绿化率：44%（绿化率高）,停车位：1888,物业类型：公寓,竣工时间：2012年,万源城尚郡  [闵行-古美- 万源路580弄],
方舟园三村,本月均价：32184元/平米,所在板块：松江 松江老城,总户数：408户,绿化率：35%（绿化率高）,停车位：120,物业类型：公寓,竣工时间：1999年,方舟园三村  [松江-松江老城- 荣乐中路30弄],
锦绣华都,本月均价：53281元/平米,所在板块：浦东 御桥,总户数：1578户,绿化率：50%（绿化率高）,停车位：1014,物业类型：公寓,竣工时间：2010年,锦绣华都  [浦东-御桥- 御衡路68弄],
瑞金公寓,本月均价：48588元/平米,所在板块：黄浦 复兴公园,总户数：暂无数据,绿化率：37%（绿化率高）,停车位：地上停车位,物业类型：公寓,竣工时间：2000年,瑞金公寓  [黄浦-复兴公园- 瑞金一路150号],
嘉丰佳苑,本月均价：26935元/平米,所在板块：嘉定 嘉定老城,总户数：688户,绿化率：34%（绿化率高）,停车位：196,物业类型：公寓,竣工时间：2003年,嘉丰佳苑  [嘉定-嘉定老城- 沪宜公路3885弄],
富成别墅,本月均价：32197元/平米,所在板块：浦东 惠南,总户数：600户,绿化率：40%（绿化率高）,停车位：300,物业类型：别墅,竣工时间：2003年,富成别墅  [浦东-惠南- 南园路99弄1-100号],
丽景翠庭,本月均价：37940元/平米,所在板块：宝山 杨行,总户数：735户,绿化率：42%（绿化率高）,停车位：地上671个 地下64个,物业类型：公寓,竣工时间：2009年,丽景翠庭  [宝山-杨行- 盘古路2618弄],
绿地康桥新苑,本月均价：46031元/平米,所在板块：浦东 康桥,总户数：3200户,绿化率：40%（绿化率高）,停车位：1650,物业类型：公寓,竣工时间：2005年,绿地康桥新苑  [浦东-康桥- 沪南公路2688弄],
九城湖滨,本月均价：45833元/平米,所在板块：松江 九亭,总户数：2760户,绿化率：47%（绿化率高）,停车位：1800,物业类型：公寓,竣工时间：2007年,九城湖滨  [松江-九亭- 沪亭北路618弄],
南宜花苑,本月均价：86141元/平米,所在板块：徐汇 徐家汇,总户数：300户,绿化率：25%（绿化率适中）,停车位：地面20，地下20,物业类型：公寓,竣工时间：1999年,南宜花苑  [徐汇-徐家汇- 宜山路408弄1-22号],
阳光美景城(三期),本月均价：59833元/平米,所在板块：闵行 古美,总户数：1200户,绿化率：40%（绿化率高）,停车位：130,物业类型：公寓,竣工时间：2001年,阳光美景城(三期)  [闵行-古美- 平阳路59弄],
呼玛四村,本月均价：44555元/平米,所在板块：宝山 通河,总户数：670户,绿化率：24%（绿化率适中）,停车位：96,物业类型：公寓,竣工时间：1995年,呼玛四村  [宝山-通河- 呼玛四村],
东滩花园,本月均价：31720元/平米,所在板块：崇明 崇明主城,总户数：37户,绿化率：70%（绿化率高）,停车位：60,物业类型：别墅,竣工时间：2012年,东滩花园  [崇明-崇明主城- 揽海路7弄],
玉兰二村,本月均价：26764元/平米,所在板块：嘉定 安亭,总户数：200户,绿化率：38%（绿化率高）,停车位：243,物业类型：公寓,竣工时间：2003年,玉兰二村  [嘉定-安亭- 阜康西路199弄],
福安小区,本月均价：90666元/平米,所在板块：长宁 中山公园,总户数：160户,绿化率：35%（绿化率高）,停车位：30,物业类型：公寓,竣工时间：1987年,福安小区  [长宁-中山公园- 宣化路225弄],
民乐苑,本月均价：57471元/平米,所在板块：浦东 御桥,总户数：暂无数据,绿化率：0%（绿化率适中）,停车位：暂无数据,物业类型：公寓,竣工时间：2005年,民乐苑  [浦东-御桥- 御山路347弄56号,御山路347弄60号,御青路228弄,御青路328弄,御山路347弄],
宝华盛世花园,本月均价：27315元/平米,所在板块：宝山 月浦,总户数：886户,绿化率：40%（绿化率高）,停车位：653,物业类型：公寓,竣工时间：2012年,宝华盛世花园  [宝山-月浦- 月川路33弄],
爱庐世纪新苑,本月均价：40430元/平米,所在板块：闵行 春申,总户数：2618户,绿化率：35%（绿化率高）,停车位：约1200个 地上：200个 地下：10,物业类型：公寓,竣工时间：2007年,爱庐世纪新苑  [闵行-春申- 沪光路39弄],
香港丽园,本月均价：69295元/平米,所在板块：虹口 临平路,总户数：520户,绿化率：43%（绿化率高）,停车位：300,物业类型：公寓,竣工时间：2004年,香港丽园  [虹口-临平路- 通州路188号],
碧云新天地家园(一期),本月均价：65615元/平米,所在板块：浦东 金桥,总户数：暂无数据,绿化率：36%（绿化率高）,停车位：暂无数据,物业类型：公寓,竣工时间：2002年,碧云新天地家园(一期)  [浦东-金桥- 长岛路823弄,长岛路825弄],
静安豪景苑,本月均价：117191元/平米,所在板块：静安 江宁路,总户数：452户,绿化率：40%（绿化率高）,停车位：248,物业类型：公寓,竣工时间：2007年,静安豪景苑  [静安-江宁路- 西康路501 弄],
金地自在城(二期),本月均价：36694元/平米,所在板块：松江 泗泾,总户数：暂无数据,绿化率：35%（绿化率高）,停车位：暂无数据,物业类型：公寓,竣工时间：2015年,金地自在城(二期)  [松江-泗泾- 泗通路155弄],
弘扬雅苑,本月均价：77516元/平米,所在板块：浦东 金杨,总户数：1300户,绿化率：44%（绿化率高）,停车位：400,物业类型：公寓,竣工时间：2003年,弘扬雅苑  [浦东-金杨- 栖山路1876弄],
紫晶苑,本月均价：43098元/平米,所在板块：浦东 孙桥,总户数：890户,绿化率：40%（绿化率高）,停车位：126,物业类型：公寓,竣工时间：2008年,紫晶苑  [浦东-孙桥- 孙农路398弄1-89号],
曙光新区,本月均价：26324元/平米,所在板块：奉贤 南桥,总户数：暂无数据,绿化率：35%（绿化率高）,停车位：210,物业类型：公寓,竣工时间：2000年,曙光新区  [奉贤-南桥- 曙光小区400-456号],
嘉禄新苑,本月均价：59333元/平米,所在板块：杨浦 东外滩,总户数：168户,绿化率：35%（绿化率高）,停车位：150,物业类型：公寓,竣工时间：2002年,嘉禄新苑  [杨浦-东外滩- 霍山路788弄],
宝钢七村,本月均价：44108元/平米,所在板块：宝山 淞宝,总户数：730户,绿化率：24%（绿化率适中）,停车位：地面停车,物业类型：公寓,竣工时间：1978年,宝钢七村  [宝山-淞宝- 盘古路],
江诚苑,本月均价：26545元/平米,所在板块：松江 松江新城,总户数：460户,绿化率：27%（绿化率适中）,停车位：210,物业类型：公寓,竣工时间：2000年,江诚苑  [松江-松江新城- 南期昌路346弄],
绿岛江湾城,本月均价：12440元/平米,所在板块：崇明 崇明主城,总户数：1627户,绿化率：30%（绿化率高）,停车位：暂无数据,物业类型：公寓,竣工时间：2010年,绿岛江湾城  [崇明-崇明主城- 星村公路,近永兴西路],
浦江华侨城(三期),本月均价：55922元/平米,所在板块：闵行 浦江镇,总户数：暂无数据,绿化率：35%（绿化率高）,停车位：暂无数据,物业类型：公寓,竣工时间：2007年,浦江华侨城(三期)  [闵行-浦江镇- 江栀路350弄],
保亿风景水岸,本月均价：26221元/平米,所在板块：崇明 崇明主城,总户数：279户,绿化率：60%（绿化率高）,停车位：279,物业类型：别墅,竣工时间：2011年,保亿风景水岸  [崇明-崇明主城- 揽海路169弄],
鹤沙航城汇贤雅苑,本月均价：31770元/平米,所在板块：浦东 航头,总户数：暂无数据,绿化率：30%（绿化率高）,停车位：1000,物业类型：公寓,竣工时间：2013年,鹤沙航城汇贤雅苑  [浦东-航头- 鹤永路751弄1-20号],
锦秋花园(别墅),本月均价：49617元/平米,所在板块：宝山 上大,总户数：暂无数据,绿化率：45%（绿化率高）,停车位：暂无数据,物业类型：别墅,竣工时间：2007年,锦秋花园(别墅)  [宝山-上大- 锦秋路699弄],
国和二村,本月均价：50612元/平米,所在板块：杨浦 中原,总户数：520户,绿化率：40%（绿化率高）,停车位：80,物业类型：公寓,竣工时间：1990年,国和二村  [杨浦-中原- 国和二村],
杉林新月家园,本月均价：50276元/平米,所在板块：浦东 三林,总户数：暂无数据,绿化率：36%（绿化率高）,停车位：暂无数据,物业类型：公寓,竣工时间：2006年,杉林新月家园  [浦东-三林- 环林东路879弄,环林东路799弄,环林东路875弄],
凌兆新村,本月均价：49272元/平米,所在板块：浦东 三林,总户数：30000户,绿化率：30%（绿化率高）,停车位：568,物业类型：公寓,竣工时间：1995年,凌兆新村  [浦东-三林- 上浦路36弄],
新外滩花苑,本月均价：78313元/平米,所在板块：虹口 北外滩,总户数：500户,绿化率：40%（绿化率高）,停车位：500,物业类型：公寓,竣工时间：2001年,新外滩花苑  [虹口-北外滩- 东大名路888弄],
万科海上传奇,本月均价：64727元/平米,所在板块：浦东 御桥,总户数：1172户,绿化率：45%（绿化率高）,停车位：3060,物业类型：公寓,竣工时间：2014年,万科海上传奇  [浦东-御桥- 御桥路1679弄],
金象大厦,本月均价：35365元/平米,所在板块：虹口 四川北路,总户数：344户,绿化率：30%（绿化率高）,停车位：20,物业类型：公寓,竣工时间：2004年,金象大厦  [虹口-四川北路- 华昌路9号],
复地雅园,本月均价：89589元/平米,所在板块：黄浦 豫园,总户数：480户,绿化率：35%（绿化率高）,停车位：200,物业类型：公寓,竣工时间：2007年,复地雅园  [黄浦-豫园- 昼锦路180弄],
圣马丽诺桥语别墅,本月均价：68493元/平米,所在板块：浦东 唐镇,总户数：105户,绿化率：40%（绿化率高）,停车位：193,物业类型：别墅,竣工时间：2005年,圣马丽诺桥语别墅  [浦东-唐镇- 唐安路199弄],
合生东郊别墅(一期),本月均价：123062元/平米,所在板块：浦东 张江,总户数：148户,绿化率：50%（绿化率高）,停车位：148,物业类型：别墅,竣工时间：2009年,合生东郊别墅(一期)  [浦东-张江- 翠柏路699弄],
永康城香樟苑,本月均价：26624元/平米,所在板块：闵行 浦江镇,总户数：暂无数据,绿化率：0%（绿化率适中）,停车位：暂无数据,物业类型：公寓,竣工时间：2014年,永康城香樟苑  [闵行-浦江镇- 盐铁塘路435弄],
金牛苑,本月均价：58510元/平米,所在板块：徐汇 上海南站,总户数：暂无数据,绿化率：33%（绿化率高）,停车位：暂无数据,物业类型：公寓,竣工时间：2001年,金牛苑  [徐汇-上海南站- 石龙路731弄,龙川北路800弄],
国富苑,本月均价：45442元/平米,所在板块：杨浦 控江路,总户数：586户,绿化率：20%（绿化率适中）,停车位：350,物业类型：公寓,竣工时间：1997年,国富苑  [杨浦-控江路- 控江路1029弄],
嘉宝都市港湾二期,本月均价：58529元/平米,所在板块：嘉定 丰庄,总户数：600户,绿化率：39%（绿化率高）,停车位：180,物业类型：公寓,竣工时间：2006年,嘉宝都市港湾二期  [嘉定-丰庄- 新郁路199弄],
景和茗苑,本月均价：60525元/平米,所在板块：闵行 古美,总户数：1010户,绿化率：40%（绿化率高）,停车位：115,物业类型：公寓,竣工时间：2004年,景和茗苑  [闵行-古美- 龙茗路69弄],
星惠佳苑,本月均价：68646元/平米,所在板块：杨浦 东外滩,总户数：300户,绿化率：31%（绿化率高）,停车位：233,物业类型：公寓,竣工时间：2001年,星惠佳苑  [杨浦-东外滩- 江浦路666弄1-28号],
锦绣河山,本月均价：53371元/平米,所在板块：浦东 金杨,总户数：768户,绿化率：30%（绿化率高）,停车位：400,物业类型：公寓,竣工时间：1997年,锦绣河山  [浦东-金杨- 博山东路20弄1-7号(单)],
东郊壹号,本月均价：322386元/平米,所在板块：浦东 张江,总户数：26户,绿化率：60%（绿化率高）,停车位：310,物业类型：别墅,竣工时间：2011年,东郊壹号  [浦东-张江- 银柳路58弄],
黄山新城上海未来,本月均价：79373元/平米,所在板块：浦东 金杨,总户数：暂无数据,绿化率：48%（绿化率高）,停车位：暂无数据,物业类型：公寓,竣工时间：2003年,黄山新城上海未来  [浦东-金杨- 云山路835弄,云山路839弄],
康桥半岛城中花园,本月均价：41123元/平米,所在板块：浦东 康桥,总户数：2588户,绿化率：32%（绿化率高）,停车位：1000,物业类型：公寓,竣工时间：2012年,康桥半岛城中花园  [浦东-康桥- 秀沿路1028弄2支弄],
欧阳花苑,本月均价：63024元/平米,所在板块：虹口 鲁迅公园,总户数：暂无数据,绿化率：42%（绿化率高）,停车位：暂无数据,物业类型：公寓,竣工时间：2000年,欧阳花苑  [虹口-鲁迅公园- 曲阳路385弄,曲阳路383号,曲阳路379号],
邻里苑,本月均价：55079元/平米,所在板块：闵行 莘庄,总户数：3200户,绿化率：36%（绿化率高）,停车位：120,物业类型：公寓,竣工时间：2008年,邻里苑  [闵行-莘庄- 沪闵路5600弄88支弄],
崂山五村,本月均价：65684元/平米,所在板块：浦东 陆家嘴,总户数：暂无数据,绿化率：35%（绿化率高）,停车位：暂无数据,物业类型：公寓,竣工时间：2000年,崂山五村  [浦东-陆家嘴- 南泉北路170弄,崂山五村,崂山东路150弄],
嘉里华庭,本月均价：117133元/平米,所在板块：长宁 新华路,总户数：暂无数据,绿化率：53%（绿化率高）,停车位：暂无数据,物业类型：公寓,竣工时间：2005年,嘉里华庭  [长宁-新华路- 华山路1038弄163-171号],
天池二村,本月均价：55995元/平米,所在板块：浦东 北蔡,总户数：暂无数据,绿化率：38%（绿化率高）,停车位：暂无数据,物业类型：公寓,竣工时间：2000年,天池二村  [浦东-北蔡- 莲园路18弄,莲园路8弄],
绿地清猗园(三期),本月均价：47790元/平米,所在板块：嘉定 南翔,总户数：1860户,绿化率：35%（绿化率高）,停车位：1020,物业类型：公寓,竣工时间：2015年,绿地清猗园(三期)  [嘉定-南翔- 德华路79弄],
仁恒滨江园(三期),本月均价：100954元/平米,所在板块：浦东 陆家嘴,总户数：暂无数据,绿化率：60%（绿化率高）,停车位：700,物业类型：公寓,竣工时间：2001年,仁恒滨江园(三期)  [浦东-陆家嘴- 浦城路99弄],
金沙雅苑滨湖世家,本月均价：68743元/平米,所在板块：普陀 长征,总户数：暂无数据,绿化率：40%（绿化率高）,停车位：暂无数据,物业类型：公寓,竣工时间：2004年,金沙雅苑滨湖世家  [普陀-长征- 清峪路368弄],
庄行新苑,本月均价：15582元/平米,所在板块：奉贤 庄行,总户数：560户,绿化率：35%（绿化率高）,停车位：120,物业类型：公寓,竣工时间：2000年,庄行新苑  [奉贤-庄行- 腾庄路218弄],
小上海新城,本月均价：45232元/平米,所在板块：浦东 周浦,总户数：375户,绿化率：35%（绿化率高）,停车位：共46个停车位,物业类型：公寓,竣工时间：2007年,小上海新城  [浦东-周浦- 川周公路4318弄],
阳光威尼斯三期,本月均价：48053元/平米,所在板块：普陀 阳光威尼斯,总户数：5000户,绿化率：48%（绿化率高）,停车位：200,物业类型：公寓,竣工时间：2006年,阳光威尼斯三期  [普陀-阳光威尼斯- 靖边路199弄],
中冶锦城,本月均价：39808元/平米,所在板块：闵行 春申,总户数：3000户,绿化率：30%（绿化率高）,停车位：350,物业类型：公寓,竣工时间：2012年,中冶锦城  [闵行-春申- 曙建路78弄],
